regulator,coef_tumor,sem_tumor
UXS1,0.0014494620207392,0.0002541175017703
ANTKMT,0.0014492558796906,0.0001564261084471
TNNC1,0.0014476721466935,0.0003518033023175
PDCD10,0.0014474854376994,0.0002100705347877
ULK4,0.0014373999312517,0.0001976208843879
CYB561D2,0.0014372809591589,0.0002318042315655
WDR54,0.0014351091519911,0.0002225598891094
KTI12,0.0014346590636322,0.0002238743999558
LEPR,0.0014341017319294,0.0001022923508668
LOXL4,0.0014329877690595,0.0001749112357809
TBL1X,0.0014328839169087,0.000258918512789
RPS2,0.0014327068612631,0.0002359081259854
MCPH1,0.0014278585822119,0.0001294732881972
ARL5B,0.0014267121357668,0.0002911245973887
TAOK2,0.0014266272847029,0.0002075353309865
TP53BP1,0.0014203900540698,0.0003457544724528
CIB1,0.0014200123236537,0.0003073571731096
HPF1,0.0014164069721963,0.0001991931967805
PPHLN1,0.001415787017893,0.0003777139673518
USF3,0.0014134446649128,0.0001572167122499
UBE2E1,0.0014122017885749,0.0001437914423152
TBC1D14,0.0014119972818723,0.0001104073897798
ZNF34,0.0014017077522521,0.0001262646759885
HDHD2,0.0013970912031553,0.0001495762349459
ADSS2,0.0013921255900284,9.748549736226387e-05
PARP3,0.0013878405675017,0.000264701839344
VIM,0.0013847830163208,0.0003536322523404
ZNF518A,0.0013847240829185,0.0001430984323314
CMTR1,0.0013845544995714,0.0001398432669811
SLA2,0.0013841510234229,0.0002284795811059
SRSF11,0.0013814350304689,0.0001069894407291
CCNG2,0.0013776278432378,0.0002006244336345
C11orf54,0.0013768164469027,9.420366414821297e-05
PROX2,0.0013765999949706,0.0001535136110545
E2F1,0.001375126425473,8.112388914397553e-05
FHIP2A,0.0013731571012873,0.0001178943562331
ANKRD40,0.0013651537989682,0.0001150849239592
FANCI,0.001363449401748,0.0001873422940251
CHD1,0.0013586044405513,5.758105016390769e-05
SIRT7,0.0013581423574083,0.0001326411314693
ZHX1-C8orf76,0.0013576774380886,0.0001070952920561
SMAD3,0.0013569200413365,0.0001047749959532
NFKBIL1,0.0013561703283507,0.0001798164126302
ZFAND4,0.001351759834875,0.0002446189869393
RRM2B,0.0013512336687498,0.00012457360265
EPB41L2,0.0013508354103485,0.0001150223809247
PPM1D,0.0013479828765178,0.0001624658452163
CSDE1,0.0013444571242481,0.0004002552940557
UBXN1,0.0013431420151227,0.0002425567362895
MIPEP,0.001340158411196,0.0002365703986029
LBH,0.0013310935024376,0.0001412766463062
MFHAS1,0.0013235212017822,0.0001914255214737
HDGFL3,0.001317772531334,9.937395886996991e-05
CHD2,0.0013157064858596,0.0001211121413924
PTP4A2,0.0012996334892696,0.0002111398651614
FXR1,0.0012945587378159,0.0002323879077631
ZNF221,0.0012922879911921,0.0001392489758185
UCHL5,0.0012898723800201,0.0001922278033631
PPP1R2,0.0012851227989795,0.0002181294341211
CPEB3,0.0012805957171504,0.0001118769256527
CBLL1,0.001278772663249,0.0003056358018717
DLG3,0.0012744501308601,0.0001583984259763
SLTM,0.0012729465743911,0.0002110585074404
S100A10,0.0012705634997348,0.0001339947497578
ARID1A,0.0012691718688321,0.0002404295902438
WRN,0.0012684150947777,0.0001571110212339
GEN1,0.0012660868961892,0.0002064428861244
MVB12B,0.0012647191802885,0.0002297303451199
ZNF618,0.0012643648787589,0.0001728508862989
DNAJC21,0.0012634051225997,0.0001924052120506
PRDM5,0.0012623511066121,0.0001731741979191
OST4,0.0012557780998762,0.0001927317228307
WASHC3,0.0012463595951966,8.148919206820186e-05
DNMT3A,0.0012460827210457,0.0001688154457624
CUEDC2,0.0012428692737931,0.0001859383089035
MKRN3,0.0012394372097459,6.032581359321671e-05
MMP9,0.0012383547409943,0.0002498694493719
AMER1,0.0012350019470475,0.000170811262723
ZNF81,0.0012276176049846,0.000220894759958
NNAT,0.0012264883497188,0.0002685071029653
NKTR,0.0012241206307465,0.0003362902980289
PAXIP1,0.0012227384338754,0.0005486385506057
SBNO1,0.001217611998587,0.0001860061270973
COIL,0.0012150910578609,0.0001610055424715
TXLNG,0.0012061669719516,8.546564885272636e-05
RAD54L2,0.0012045562853609,0.00017810977136
ARMH3,0.0012028360273979,0.0001879951439983
FKBP2,0.0012004411045801,0.0001237502910942
PCM1,0.001198218899859,0.0001293148005843
ELP2,0.0011979570240139,0.0001852804606905
TOR1A,0.0011959605402807,0.0004609763478125
MRPL13,0.0011948247215387,0.0002189176061616
SAMD4B,0.0011898765761749,7.863791077342222e-05
COX5B,0.0011882199907941,8.674885848562493e-05
TARS2,0.0011840599533744,0.0002343471532638
DHX33,0.0011799687039565,0.0001293306558692
KBTBD2,0.001176719316699,0.0002146444442053
RAB11FIP5,0.001176226278853,0.0002225459849233
UBXN6,0.0011760494949465,0.0002148865458897
CRYZL1,0.0011757773731809,0.0001785567772312
NOP53,0.0011755623021811,0.0001085421720894
NMNAT3,0.0011711139836607,0.000220084515373
POU6F1,0.001170412727328,0.0002270275711475
KRCC1,0.0011625287480674,0.0002570598041392
AASDH,0.0011568384066845,0.0002265794383674
POLDIP3,0.0011547546225577,0.0002883950688436
CHST14,0.0011535272311159,0.0001669411901952
RNF181,0.0011372505571751,0.0002349281871043
GAREM1,0.0011370746280208,0.0001537934661888
SLC9A6,0.0011338380407457,8.371238904870914e-05
FUNDC2,0.001132585377007,0.0001334138116782
SMIM1,0.0011322172838315,0.0002324051614373
QRSL1,0.0011318410945213,0.000194734433445
DSCC1,0.00112977502951,0.0003234297209669
SENP3,0.0011290778273244,0.0001809039790187
PPCS,0.0011275112194571,0.0003215579927377
UVRAG,0.00112063363035,0.0002068777635342
ID2,0.0011206059948544,0.0001673691553727
HSPA14,0.0011203987395354,0.0001454830293161
USP27X,0.0011180294338679,0.0001885104376796
P4HB,0.0011179725530853,0.0001961718289939
CAVIN2,0.0011131064864223,6.277852661296996e-05
ANKMY2,0.0011127717150556,0.0002865668724435
CYC1,0.0011118794828428,0.0001529264417935
ATP6V1E2,0.001110965990446,0.0002323923142457
YIPF1,0.0011107441767569,0.0002279819104148
TOPBP1,0.0011072178721638,0.0001191612742432
PSMG2,0.0011033202922275,0.0002252947210754
MLKL,0.0010951071851443,0.0001784128693701
IKZF2,0.0010936095653632,0.0001160569372943
APPBP2,0.0010921609730183,0.0003663510844052
TBX21,0.0010896168587985,0.0003010478547383
PM20D2,0.0010855183700514,8.228280611750684e-05
ERCC6L,0.0010803922823102,0.0002139111774855
SETDB1,0.0010783955448279,0.0002982472061308
ELP6,0.0010721387264312,0.0002265854847616
ZSCAN25,0.00107198735651,0.0001547532586715
SLC18A2,0.0010576854730368,5.367455211598214e-05
AP3D1,0.0010556388054822,0.0001611358257168
LRP6,0.0010555339672285,0.0001618737635212
EXOG,0.001055455597776,4.5303369535398216e-05
NRBP1,0.0010540668873516,0.0004808723265843
ENDOG,0.0010523083711834,0.0001244142582283
DHX34,0.0010513104654598,0.0002160286682386
ZIC4,0.001045698426809,0.0001658525674313
MRPL58,0.0010438639392955,0.0001414098534135
CYB5RL,0.001042265756404,0.0001539769094381
HCFC2,0.0010366024515709,0.0003444649277044
GNA13,0.0010363591715459,0.0001947182974174
CBFA2T2,0.0010314691689753,0.0002592120228367
ADM5,0.0010253177444727,0.0002926183052136
SPATS2,0.0010243767809778,0.0003268459949905
SIMC1,0.001017592709362,0.0002163952718314
FAM161A,0.0010158233513911,0.0003158003832902
ZNF649,0.0010116122875819,0.0002136926034892
C18orf32,0.001009722039424,0.0002896687806004
ZBTB32,0.0010065364390718,0.0001794056721496
ZSCAN2,0.0010064757558303,0.0002059976492021
MYH9,0.0010036658554549,0.0002649776799506
ZNF254,0.0010001786117528,0.0002524566910016
DDX17,0.0009990532332437,0.0001385560957059
INPPL1,0.0009941389595414,0.0001322188658855
STT3A,0.0009931838026652,0.0003076254323945
PPP6R2,0.0009928721907995,0.0001247354503151
FBXO46,0.0009917190143714,0.0002373507496458
ZNF100,0.0009849022584842,0.0001083497525876
MTERF3,0.0009650539857246,0.0001806614110147
SLC4A7,0.0009647844308116,0.0002587107448922
RPS25,0.0009637239910828,0.0004395657923714
GNLY,0.0009604049291822,0.000165696797086
PIBF1,0.0009586421983925,0.0003703207489496
SIK2,0.0009568088003756,0.0002195866013385
MRPL18,0.0009542676473431,0.0002303526773927
TMED9,0.0009500002130637,7.276641468008236e-05
SLC9A5,0.0009382711730462,0.0001836868687481
ZBTB40,0.0009363856685511,9.333058851380632e-05
EMC4,0.0009349544070809,0.0003252714799148
FANCM,0.0009325473906403,0.0001651368705122
MRPS7,0.0009320016224925,0.0001823323739116
GPRASP2,0.0009318439057569,0.0001321469083588
ARHGAP30,0.0009308526165222,0.0001273243729878
KDELR1,0.0009229336349301,6.75610198086689e-05
ZNF687,0.0009226182086563,0.000337281292732
UBE2G2,0.0009201223608695,0.0002276011664312
NCKAP1L,0.0009175775241078,0.0001687925638961
ATP2B1,0.000917054751436,0.0002435874357003
C1orf115,0.0009131023936179,0.0001668031590632
DVL1,0.000910551626514,8.614912605333923e-05
DGKZ,0.0008958701241601,0.0002060109786431
CAP1,0.0008948714510431,0.000202390640398
MRPS23,0.0008864962329369,0.0001511637941652
GPSM1,0.0008845329145881,0.0001977016172271
ZNF512B,0.0008829953073734,0.0001649631485234
RUNX2,0.0008788341662525,0.0001927711335881
INTS13,0.0008757145615706,0.0004034583703479
INSIG1,0.0008738551653121,0.0001525013713147
HSD17B10,0.0008733858279477,0.0002253350821038
CUX1,0.0008684020847061,0.0001731695256918
ALG12,0.0008683411920837,0.0002387997802268
GNAS,0.0008607105023198,0.00031054045126
IFFO2,0.0008595247531151,0.0003969419941537
AKT2,0.0008582812022528,0.0002550455472758
KDM2A,0.0008569724011498,0.0002922393395197
PBX2,0.0008566489135049,0.0003083678534574
ARK2N,0.0008539073182746,0.0002480592282361
TTC5,0.000853886270392,0.0002838472960861
RAB27B,0.0008500840799078,0.0003448992951155
LRRC45,0.0008497710457611,0.0002664765860291
ERCC4,0.0008479323099725,0.0002249638175042
STON1,0.0008478675075368,0.0002763091559361
HELT,0.0008477861246865,0.0001487835924774
GALNT6,0.0008469124906899,0.0001238522146275
TMEM86A,0.0008467205480866,0.0001724641537181
DRAP1,0.0008461249050837,0.0001503163917875
TTC9,0.0008420318757712,0.0001666696135925
ZFR,0.0008410963192973,7.10774022935236e-05
FANCD2,0.0008406214103018,0.0002708527195892
FAM210B,0.0008355186346982,0.0003156146948462
AZI2,0.0008330060817633,0.000243683555309
STAP1,0.0008311622366717,0.0001699651778536
ZNF14,0.0008307430521889,0.0001498394488645
ATP5MC1,0.0008299674436249,0.000106832828134
ZNF628,0.0008290963132272,0.0001258805976451
ARGLU1,0.0008285043635916,0.0001570336825445
CSTB,0.0008272158810903,9.15890869753545e-05
NABP1,0.0008244708334156,0.0002298817747894
IWS1,0.0008223437497908,0.0004459289661695
PAIP1,0.0008183820076623,0.0001822671411716
DLG4,0.0008153585453587,8.217380350762379e-05
ITGB2,0.0008139066807335,6.971623454378815e-05
NKX6-3,0.0008123020833435,0.0001833460082772
AP2S1,0.0008086786391687,0.0001666902359958
STN1,0.0008057520895217,0.0001908740839774
ZNF398,0.0008052502670578,0.000192834482482
PIP4P2,0.0008045031697866,0.0002145237398763
CCAR1,0.0008034683638361,0.0002867526196075
UQCRB,0.0008020925958592,0.0001210238428577
SIX3,0.0008017314072834,0.0002040148869545
SLC9B2,0.0007899077877519,0.0002978558049508
CRTAP,0.0007863919967319,0.0002434546513404
ZNF268,0.0007858957418896,0.0002241072190967
URM1,0.0007804927243711,0.0002969855902989
SLF1,0.0007791312720194,0.0002516201312444
TFAM,0.000774813478026,4.8012473758702096e-05
ECHS1,0.0007743633955977,0.0001244880076469
ZNF414,0.0007735101285171,0.0002623925898424
TMX2,0.0007726184674087,0.0002002251887928
GGA3,0.0007724253470512,0.0001211336576076
CYREN,0.0007700906494809,0.0003541573583786
ZNRF1,0.0007698695944893,0.0002245444062957
SRSF8,0.0007635085156959,8.003252853845121e-05
PPDPF,0.0007624615510989,0.000333979264292
CEP57,0.0007609100672966,0.0002554964475963
WNK1,0.0007564485631697,0.0003492241480579
HOXB9,0.0007513475440921,0.0001056309697972
DIS3L,0.0007493079743467,0.0001622406957091
ZNF883,0.0007461081990174,0.0002730943523591
DDX1,0.0007356531967114,0.0001637906199105
NCDN,0.0007343550206943,0.0002305034484112
NPIPA7,0.0007300733349386,8.307010198596846e-05
CACHD1,0.000725408632862,0.0001433268704426
GYPC,0.0007251916144046,0.0001936655751955
CEPT1,0.0007197861787051,0.0001485857610949
GTF2H5,0.0007193718627775,0.0003015121417151
RFX1,0.0007189255302346,0.0003638418203179
SKA1,0.0007186846280652,0.0001785502385627
CHMP4A,0.0007136735806263,0.0001115124233088
ESCO1,0.0007136516569238,6.460477415271349e-05
FHIT,0.0007072919141233,0.0001822224139558
CYB5D1,0.0007072869691513,0.0001693666685993
DCTPP1,0.0007037584661471,0.0001744583001465
NDUFA10,0.000696911687849,0.0001247309873332
MOSPD2,0.0006960843587106,0.000181885406116
NDUFB4,0.0006930025064579,0.0002029069658001
ZFAT,0.0006910516622077,0.0003162991620471
FBXO42,0.0006896578000995,0.0001589861572992
SS18,0.0006864500653438,0.000345684389868
EML2,0.0006765497470476,0.0002027595088875
OSTF1,0.0006743452067159,0.0001421273153287
TMEM214,0.0006720697664339,0.0003085118786983
TEX22,0.0006717587517758,0.0001312697243163
INTS6,0.0006713475708023,0.0002310419026628
PDCD2L,0.0006617882773328,0.0001465781964512
GNG5,0.0006600636057895,4.699421369030146e-05
BPNT1,0.0006597465700016,0.0001292342122103
DBF4,0.0006593150656227,0.0002137603542444
ACSL3,0.0006431253701927,0.0002809079403342
VENTX,0.0006397403699113,9.274208665289402e-05
LCMT1,0.000635586070591,0.0003181111493223
ETV2,0.0006355831602848,0.0001612684783806
KCTD9,0.0006353213168103,0.0003586863094255
SLC35A2,0.0006296634818467,0.0001230401585377
IRF4,0.0006277110231102,0.000158816113169
B4GALT1,0.000627371960008,0.0001690067456304
SP100,0.0006272670692535,0.0001529981867183
LENG8,0.0006229937275365,0.0001561220191631
HSBP1L1,0.0006215311518348,0.0001877553939526
ZBED1,0.0006208639197553,0.0003027624155935
APEX2,0.0006188860341127,0.0003312900226124
DECR1,0.0006162701413286,0.0002136473855442
ADORA2A,0.0006113533811797,0.0001971675682917
MOCS3,0.0006113131118371,0.0001257388308954
RITA1,0.0006091404769807,0.0001030391067061
SKA3,0.0006091333348171,0.0001057405426794
DOHH,0.0006086984841571,0.0004980547051975
RICTOR,0.0006086274870855,0.0001196881652443
ARPC3,0.0006079458350063,0.0002499491407101
RPS6KB1,0.0006065059925042,8.190414227795542e-05
TCFL5,0.0006058486614661,0.0002493420137738
ZNF853,0.0006057155836086,0.0001943082820352
NAA40,0.0006041725537492,0.0001538164722124
ZBTB34,0.0006009894953355,0.0003257916945596
FAM89B,0.0005996430539139,4.728202241492463e-05
HMCN1,0.0005990129528921,0.0001785897520201
PIM1,0.0005986490927026,0.000345121595743
ATXN1L,0.0005962778982107,0.0001510559754022
TAF11,0.0005954567638761,0.0002739557922688
RAD51D,0.000593979003352,0.0001712376439818
SSBP1,0.0005891395278756,0.0001411364503747
B3GAT1,0.0005849882648171,0.000176151746702
NUDT5,0.0005849457666248,0.000368744731802
PPM1L,0.0005841050763099,9.085084036119192e-05
PDCD5,0.0005839931229452,0.0003782952008618
GATA3,0.0005836946118287,0.0002605580139413
SDCCAG8,0.0005833382577559,0.0002761454906183
AGAP6,0.0005797590482073,0.0003539701717015
U2SURP,0.0005752190225377,0.0002451612256403
HSPA8,0.0005744079894708,9.25616831951834e-05
POU3F1,0.0005682456716848,0.0001682340515777
SH3YL1,0.000567425015313,0.0002421094002691
STARD10,0.000564597524135,0.0003034275586855
AUTS2,0.0005601251490554,0.0002070477363563
SLC25A26,0.0005592367826446,0.0002095364010854
CLEC7A,0.0005586806163296,0.0001637741877262
ATP11B,0.0005579217395306,8.441269484980622e-05
ABCC1,0.0005544308570213,0.0002147671204684
PTRH2,0.0005527497090049,0.0002251961808837
TRRAP,0.0005508886305413,0.0001132272293389
TMEM123,0.0005496667002825,0.0002030098366933
CARD6,0.0005476918458365,0.0001799172414164
L3MBTL3,0.0005467194400157,0.0003318414901782
CENPV,0.0005415884067187,0.0002111016539202
NPEPPS,0.0005415801133747,0.0001172979303328
SCO2,0.0005414571757565,0.0001049090926828
BEGAIN,0.0005380606055335,0.000262114347027
NDUFB7,0.000536125209843,0.0002416293194559
BPGM,0.0005356482463849,0.0002216844961594
UTP4,0.0005342786107063,0.0001622058374116
INIP,0.0005330946038961,0.0003199643356948
NKX2-8,0.0005291655034532,0.0001999888333
NPAS2,0.0005272053793121,0.0001376593109004
MSL2,0.0005270604557327,0.0002559498620706
VARS2,0.0005248915485345,0.0001105676092444
PITRM1,0.0005245016201766,8.805809323384172e-05
FBXO21,0.0005234891499619,0.0001647521929137
HP1BP3,0.0005207450172697,0.0001874835445039
UHRF1,0.0005177018041498,0.0001916171496268
RESF1,0.0005148392591332,0.000508929794045
DCAF6,0.00051081461964,0.0001336815709853
CTTN,0.0005096841934501,0.0001763647609022
PIGH,0.000508964218594,8.372687474470246e-05
LAMP1,0.0005074376006782,0.0003317352801294
ELP5,0.0005070532344218,0.0002715509476307
FITM2,0.0005068254715937,0.0001654667275466
NRAS,0.000505072294161,0.0001977679523631
NUDT22,0.0005047907905347,0.0002978831610565
ZMYM2,0.0005007325105628,3.955836656046592e-05
ZNF98,0.0005007270515424,0.0002026633955394
AK5,0.0004993908356938,0.0001964939365546
KIF3B,0.0004967747456209,0.0001742156503204
MAF,0.0004963717708108,0.0001195462176215
RPGRIP1L,0.0004924917162314,0.000194179355283
RIF1,0.0004797520900148,0.0001578647658934
VAV1,0.0004792797440996,9.043627263211332e-05
YEATS2,0.0004768735071494,0.0001519457389866
DDTL,0.0004754340093234,0.0002512122059007
ATL1,0.0004710288557205,0.0002335441030128
REEP5,0.000470020528771,0.0001332355980386
ZNF304,0.0004695915349615,0.0002521634587578
MOGS,0.0004692834835917,0.0002381731470634
SYK,0.0004583113520999,0.0001334726458023
AGBL5,0.0004572899155681,0.0001884242588855
TUBB2A,0.0004538761953645,4.730049788242826e-05
TIMM8A,0.0004537143657894,0.0002670146080261
RNF138,0.0004531718279429,0.0004225466588781
WNT9A,0.0004524969995178,0.0001440703388424
COQ6,0.0004511599486761,0.0001911152299648
TEP1,0.0004503246946674,0.0001068461737329
EPB41L3,0.000445720990763,0.0001161131754311
PTPN2,0.000441499385313,0.0002235749823231
HIBADH,0.0004395483201645,0.0003809535120574
PIGF,0.0004378243864803,0.0001943198313873
ARL8B,0.0004373284536871,0.0001197998314449
ERGIC3,0.0004372661978665,0.0003000182107753
SSR3,0.0004342765265122,0.0004275739137636
OTUD1,0.0004340874117636,0.0002279290139424
TPD52,0.0004331957623355,0.0002256884841241
ELOC,0.0004320412154494,0.0003153994624049
MRPL2,0.0004288280186849,5.946297985342212e-05
SLC17A5,0.0004246783460504,0.0001772040781213
ARL14EP,0.0004239297327431,0.0002841188592929
TMEM126B,0.0004233443565915,0.0001387016845502
PTPRC,0.0004220022922111,0.0002044368550824
PPP1R12C,0.0004179439208665,0.000200192541239
THAP6,0.0004136890823761,0.0002450707334423
PPIF,0.0004115624874264,0.0001077950050877
DZANK1,0.0004112375181017,0.0001567658048997
TP73,0.0004108300469144,0.0002262834336983
CCDC12,0.0004083138995824,7.126962913194818e-05
MRPS9,0.0004080228199797,0.0001635240796903
RFWD3,0.0004065684094326,0.0002086887128484
MRPS35,0.0004033397503263,0.0001787331389432
DMGDH,0.0004027141557178,0.0002092980121203
XRCC3,0.0004003468962028,7.554784600844422e-05
MECR,0.000399645699493,0.0003920725147458
RALGDS,0.0003946585441598,0.0001293331226008
ZNF653,0.0003940337415231,0.0001461084461283
MIA3,0.0003940177165018,7.589205167906352e-05
AKIRIN1,0.0003930755557304,0.0001818136713609
CTDNEP1,0.000388832361355,0.000287094895212
ACSM3,0.000386694005332,0.0002942170292896
MGA,0.000380059065645,0.0002203707226086
CCDC6,0.0003794650373068,0.0002641314196988
DPH5,0.0003790814875038,0.0002600202816754
OTUD4,0.0003777270783683,0.0003753273664104
LETM1,0.0003761193805902,0.0001005161491649
SCRN3,0.0003758638213893,0.0001625213079054
SLC27A3,0.0003732503768253,0.0002223005499141
MRPS26,0.000369325303151,0.0001135516034275
CKAP4,0.0003642431839967,0.0001082375881032
MRPS2,0.0003618796063304,0.0001908559860761
SSR2,0.0003607187570885,0.0004633206972662
TEDC1,0.000360688036681,0.0001535680292172
PIAS1,0.0003605547410158,0.000206376950819
TFAP4,0.0003601389343252,0.0001563445058327
KIF4A,0.000359163133827,0.0003885649567432
COA3,0.0003572234972156,0.0001278236072506
PIP,0.0003498575729558,0.0001955011675535
RNF8,0.0003497811526869,7.413366092567357e-05
SMARCB1,0.000348167707043,0.0003280228036909
ZEB1,0.0003460583042844,0.0002649225101575
BRWD1,0.0003453999270818,0.0001728730038519
PYGL,0.0003442565576745,0.0002055348752086
NEMP2,0.0003441015109548,0.0002083565004611
SURF1,0.0003416694267121,9.72093785586453e-05
TBCA,0.00034134626808,4.9238502739031725e-05
ERGIC1,0.0003400626013811,0.0001587918128117
RPL36A-HNRNPH2,0.0003387054175354,6.793557901990759e-05
RGPD6,0.0003371093967348,0.0001599446454609
CCR2,0.0003364438268474,0.00015707465245
PPM1F,0.0003330274672002,0.0002115479431963
KHSRP,0.0003305637769266,0.0002509020432542
FAM229A,0.0003273062065538,0.0001388880947647
PXMP4,0.0003236609110231,0.0002566674960867
ADAT2,0.000323542196928,0.0002632455707138
ALKBH2,0.0003196475037742,0.000132977520359
ENSG00000289731,0.0003188797438872,0.0001148290391858
ENTR1,0.0003163336121292,0.0002181325267361
SHQ1,0.0003146366248843,0.0002018598856462
TKFC,0.0003142871808145,0.0002054495844663
RRAGA,0.0003113044129482,0.0001646918820796
IFT25,0.0003092501540617,0.0001964665508527
STK35,0.0003076651502136,0.0003855066597477
BLOC1S2,0.0003006753624623,0.0001728503248494
GATB,0.0002960836742363,0.0001812517326019
IBA57,0.0002942556938181,0.0003614820195721
ETFBKMT,0.0002931241237042,6.908669356298766e-05
NCOA6,0.000292786574745,0.000164224576953
KDM4A,0.0002918371763008,0.0001114749456339
SCAP,0.0002908260104569,0.0004730644581981
FAM91A1,0.0002904172259611,0.0001876848394275
REXO1,0.0002903414643993,0.0001787455948903
GPRC5A,0.000286652788796,0.0002742078004117
ZNF311,0.0002848820864582,0.0001202293117259
HOXB4,0.0002830439128592,4.071506331169173e-05
ABHD14A,0.0002827344256358,0.0001211217898577
RAD23A,0.0002821559932453,0.000145389338775
WASHC4,0.0002820337509021,6.678684864390746e-05
SLC39A6,0.0002805901073297,0.0003418600368052
GIT2,0.000280363228742,0.0002092591922737
PLEKHH2,0.0002777452709976,0.0001408328872642
STYXL1,0.0002716045771166,0.0002508351551496
ZRANB2,0.0002709190450149,0.00027825230401
CILK1,0.0002705592617392,0.0002522079588406
KYAT1,0.0002704733746767,0.000144476525189
PARP8,0.0002690498006614,0.0001493048712473
CPSF6,0.0002675329359279,0.0003211704066739
SLC33A1,0.0002635136356479,0.0001413221413705
C15orf61,0.0002629987771829,0.0002349163056067
TAF13,0.0002624576450245,0.0002291641797708
CDADC1,0.0002617375700148,0.0001772464165566
MUC3A,0.0002604170031792,0.0001997672687533
UBE2N,0.0002604145574977,0.0001505512427366
RBM26,0.0002571136284923,0.0001865834747039
ATP5ME,0.0002566386834725,9.554615000934572e-05
AMD1,0.0002561234546602,0.0002877418046409
SOCS4,0.0002527669326396,0.0001277839980184
BAZ1A,0.0002502323188943,0.0001584541553749
HDAC5,0.0002479375471271,0.0002346189348414
SEC23A,0.000247687308893,0.0002428201057064
IFI27L1,0.0002427838885993,0.0002261629840631
SHLD1,0.0002376416099878,0.0003014306803392
ZNF787,0.0002352935247031,0.0001596316765902
C11orf68,0.0002343700563271,0.0002608551349378
NFE2L2,0.000230954235188,0.0002673853779417
GPR137,0.0002302900184025,0.0004506609585525
GOLGA5,0.000228746190163,5.747616126273721e-05
CLSTN1,0.0002279432612724,0.0001221789801648
STOM,0.0002252184620566,0.0001285085849172
COX6C,0.000223731981655,0.0002223678470401
HOMER1,0.0002218313294976,0.0003890046947656
MYL12A,0.0002216021181257,0.0002538356392561
GRAP,0.0002207162680251,0.00010206041908
NFKBID,0.0002205226919133,0.0001383146185762
WDR35,0.0002170168994631,0.0001671329681024
BLZF1,0.0002157488675236,0.0001098887256886
MRPL39,0.0002134244390502,0.0001760033916395
TNFRSF10B,0.000210744503922,8.43502508017695e-05
PAQR7,0.000209108844141,0.0001817933237272
MARCHF3,0.0002057721503435,0.0001877321311111
NAPB,0.0002036361170809,0.0002207511257443
QNG1,0.000202343202094,0.0002622497931221
TIGAR,0.0001996321067837,0.0001261049783747
CHTF18,0.0001967364859545,0.0002369389733641
MMS19,0.0001957644022228,0.0002351644565566
IFNAR2,0.0001928486060631,0.000194612749912
VEZT,0.0001911350923761,7.096460252291246e-05
MAX,0.0001885547276747,0.0003507784850481
IFITM2,0.0001838753394138,0.0002102394962655
DDX6,0.000181538590749,0.0003004591043926
MTF2,0.0001799148618507,0.0001402765452887
TXNIP,0.0001770119468001,0.0003893164606048
BCOR,0.0001671484968483,0.0002837108601238
TSEN15,0.0001632858852588,5.624136918717932e-05
MYNN,0.0001608483407618,0.0002056894636579
HOXB13,0.0001605337879725,0.0001429656351077
SMG9,0.0001546155015147,0.0003552318287351
KCNA2,0.0001543648176701,0.0001929726087949
FOXR1,0.0001542322923952,0.0002918766700195
C16orf87,0.000152396546901,0.0003772211564338
MRPL37,0.0001500535483139,0.0002093454676726
TOP2B,0.0001486458057341,7.532121278800813e-05
CLDND1,0.0001473277036111,0.0003192919239507
LRRC25,0.0001411102984453,0.0003023414896865
DTWD1,0.0001408820076324,0.00016152665239
ITSN1,0.0001407578723011,0.0001576936116506
INSR,0.0001403077001724,4.167561042089949e-05
MON1A,0.0001370473051786,0.0002963028062544
ZNF200,0.0001342707722721,0.0001518862615851
UBE3C,0.0001286851738616,0.0002667126045398
TMEM41B,0.0001285746498578,0.0003449340787025
NADSYN1,0.0001266067114469,0.0003972040695465
ARHGAP45,0.0001245543845318,0.0002179618404794
FZR1,0.0001227144960853,0.0001000634898614
HOXD13,0.0001208947114961,0.0002269110420137
MAP3K10,0.0001188423439743,0.0001882107539626
ZAP70,0.0001178779233505,0.0001546067022293
PYURF,0.0001072071653807,0.0003297166142749
MIA2,0.0001060773769332,8.361847191958918e-05
CHRAC1,0.0001054668518886,0.0002869187780214
TNFAIP3,0.0001048832328515,0.0001373014908903
WDR48,0.000101913015979,0.0001976369531983
ALOX5,0.0001016901867761,0.0001616518251156
RNFT2,0.0001003546564057,0.0002895835270012
UTP23,9.987509665714072e-05,0.000242876526371
TMEM184B,9.842076692412136e-05,0.0001651275854701
NIPAL4,9.576995544806348e-05,8.535499917878649e-05
ELP1,9.229410718763166e-05,0.0002823315289157
SGK3,8.99202577848068e-05,0.0001274745267505
THRAP3,8.927261525533505e-05,0.000466742057754
ADAM19,8.82452859306817e-05,0.0002438460003708
WBP11,8.353304437699587e-05,0.0003091233039637
FANCE,8.225680274334026e-05,0.0002125869287327
DYNC2H1,8.102017874835568e-05,0.0002611072853802
GSS,8.026136992956988e-05,0.0001604878220885
ELP3,7.975454944649154e-05,0.000340948399336
SNX2,7.366646270448123e-05,0.000100941638134
GARIN1A,6.844222198610012e-05,0.0002392312598521
PTCH1,6.280688478729627e-05,0.0001123704165736
PRAM1,6.279265457343253e-05,0.0003008456193993
NR2C2AP,6.228539310512743e-05,0.0004128218397366
GAS2L1,5.706299998408424e-05,0.0001546987757173
